pf1,pf2,overlap_nuc,within_pareto,zscore_dist,seconds
PF00011,PF00072,139,1,-1.6876712218657306,54.155728340148926
PF00011,PF00072,142,1,-1.7255776283890274,53.949676513671875
PF00011,PF00072,145,1,-1.8776361823786134,53.91670346260071
PF00011,PF00072,148,1,-1.9291848011869746,54.278783559799194
PF00011,PF00072,151,1,-1.5297702180787205,54.71878480911255
PF00011,PF00072,154,1,-1.5151992226611775,54.74734878540039
PF00011,PF00072,157,1,-1.594017123626289,55.80273938179016
PF00011,PF00072,160,1,-1.6890125799694387,55.65176343917847
PF00011,PF00072,163,1,-1.8068824722099222,56.003880977630615
PF00011,PF00072,166,1,-1.3702402505483875,56.307228803634644
PF00011,PF00072,169,1,-1.363533616524092,56.47978234291077
PF00011,PF00072,172,1,-1.5896829016439415,57.22684836387634
PF00011,PF00072,175,1,-1.9835682506905157,56.59481692314148
PF00011,PF00072,178,1,-0.9510933970559494,57.06352114677429
PF00011,PF00072,181,1,-1.3022981219762817,56.84260869026184
PF00011,PF00072,184,1,-1.0045541254355816,57.490437507629395
PF00011,PF00072,187,1,-1.5866943044544979,57.761048555374146
PF00011,PF00072,190,1,-1.4240813457994002,57.46545433998108
PF00011,PF00072,193,1,-1.0318680222105134,58.265321254730225
PF00011,PF00072,196,1,-1.3508325720840335,57.97193169593811
PF00011,PF00072,199,1,-1.088537861943861,58.17326545715332
PF00011,PF00072,202,1,-1.1330506069734587,58.54701256752014
PF00011,PF00072,205,1,-1.4687405322354883,58.052833557128906
PF00011,PF00072,208,1,-1.0741324400206866,58.76021862030029
PF00011,PF00072,211,1,-1.153884595429584,58.804601430892944
PF00011,PF00072,214,1,-0.9855595921950978,59.32521390914917
PF00011,PF00072,217,1,-0.9831893002724398,59.299012184143066
PF00011,PF00072,220,1,-1.0805142962309329,59.45103335380554
PF00011,PF00072,223,1,-0.9317643179051754,59.1177659034729
PF00011,PF00072,226,1,-0.9805193227104608,59.77164578437805
PF00011,PF00072,229,1,-1.07004460717844,59.07477045059204
PF00011,PF00072,232,1,-1.012168682189526,59.2929949760437
PF00011,PF00072,235,1,-0.9062871697566692,59.54018497467041
PF00011,PF00072,238,1,-0.8935941275617535,60.17800807952881
PF00011,PF00072,14,1,-3.5612862190761247,37.310606956481934
PF00011,PF00072,17,1,-2.7120429337581267,29.84223985671997
PF00011,PF00072,20,1,-3.5402807466048696,29.38284182548523
PF00011,PF00072,23,1,-2.447449242481893,29.456772565841675
PF00011,PF00072,26,1,-2.6916747301696393,29.666519165039062
PF00011,PF00072,29,1,-2.7594168550846727,29.51876163482666
PF00011,PF00072,32,1,-2.6102776471623583,29.926396131515503
PF00011,PF00072,35,1,-3.0037522050233783,29.772239208221436
PF00011,PF00072,38,1,-2.7872655645808786,30.05805015563965
PF00011,PF00072,41,1,-3.006888669063379,29.998342275619507
PF00011,PF00072,44,1,-2.858745899888109,30.113821983337402
PF00011,PF00072,47,1,-2.913236814274923,30.050902843475342
PF00011,PF00072,50,1,-2.563546453398644,30.23384952545166
PF00011,PF00072,53,1,-2.536395663507031,30.17875838279724
PF00011,PF00072,56,1,-2.603247210407054,30.23787760734558
PF00011,PF00072,59,1,-3.070516829685694,30.168235778808594
PF00011,PF00072,62,1,-2.5242470540052304,30.398245811462402
PF00011,PF00072,65,1,-2.303889164285278,30.265573740005493
PF00011,PF00072,68,1,-2.673269243641213,30.54291343688965
PF00011,PF00072,71,1,-2.561921541170284,30.438647985458374
PF00011,PF00072,74,1,-2.5128814171486775,30.720310926437378
PF00011,PF00072,77,1,-2.404263480229169,30.79615545272827
PF00011,PF00072,80,1,-2.462029703856217,30.817228078842163
PF00011,PF00072,83,1,-2.2584756722182946,30.658769369125366
PF00011,PF00072,86,1,-2.477514117726692,30.726646900177002
PF00011,PF00072,89,1,-2.6242444419860034,30.952047109603882
PF00011,PF00072,92,1,-2.3766820055210482,30.868043661117554
PF00011,PF00072,95,1,-2.5095268720976285,31.00527286529541
PF00011,PF00072,98,1,-2.2319365631598767,31.165953397750854
PF00011,PF00072,101,1,-2.2935200548007666,31.262946844100952
PF00011,PF00072,104,1,-2.301112517863099,31.184659957885742
PF00011,PF00072,107,1,-2.4323992500398885,31.328980207443237
PF00011,PF00072,110,1,-2.1929370146717666,31.43182682991028
PF00011,PF00072,113,1,-2.250236980932736,31.510363340377808
PF00011,PF00072,116,1,-2.303951722553708,31.611437559127808
PF00011,PF00072,119,1,-2.350810363300803,31.596901178359985
PF00011,PF00072,122,1,-2.3479060759390027,31.356615781784058
PF00011,PF00072,125,1,-2.2920966495983466,31.158181190490723
PF00011,PF00072,128,1,-2.2660893617755145,31.115134716033936
PF00011,PF00072,131,1,-2.0474358639628423,31.119141101837158
PF00011,PF00072,134,1,-2.1778062346523517,31.22262668609619
PF00011,PF00072,137,1,-2.0669615521614686,31.42918562889099
PF00011,PF00072,140,1,-1.7481038374391447,31.338017463684082
PF00011,PF00072,143,1,-1.8771596451730124,31.381569623947144
PF00011,PF00072,146,1,-1.895882781214125,31.412271738052368
PF00011,PF00072,149,1,-1.9651386783431037,31.85129427909851
PF00011,PF00072,152,1,-2.0699565481855906,31.84489417076111
PF00011,PF00072,155,1,-1.8555692916898556,32.05903434753418
PF00011,PF00072,158,1,-2.1856211103147216,31.82866930961609
PF00011,PF00072,161,1,-1.7774303174790769,31.995840072631836
PF00011,PF00072,164,1,-2.190470075310777,32.035412073135376
PF00011,PF00072,167,1,-1.7948560585967088,32.23585653305054
PF00011,PF00072,170,1,-1.4751356427514566,32.64038300514221
PF00011,PF00072,173,1,-1.5146693783885585,32.60836935043335
PF00011,PF00072,176,1,-1.2870731155665087,32.77694058418274
PF00011,PF00072,179,1,-1.5953126405749722,32.62512707710266
PF00011,PF00072,182,1,-1.6128216253509833,32.62617778778076
PF00011,PF00072,185,1,-1.7768934257555369,32.47854924201965
PF00011,PF00072,188,1,-1.5075639871784716,32.60785174369812
PF00011,PF00072,191,1,-1.6927425148243715,32.8542537689209
PF00011,PF00072,194,1,-1.6996559342750015,32.95920729637146
PF00011,PF00072,197,1,-1.5643453979861321,33.279802560806274
PF00011,PF00072,200,1,-1.4213109496140797,33.43862056732178
PF00011,PF00072,203,1,-1.5407130723041385,33.38439702987671
PF00011,PF00072,206,1,-1.5331791078651056,33.08608317375183
PF00011,PF00072,209,1,-1.3227232718076647,33.406564712524414
PF00011,PF00072,212,1,-1.5693064578113511,33.252007722854614
PF00011,PF00072,215,1,-1.4416079315251955,33.54724383354187
PF00011,PF00072,218,1,-1.1325283977266976,34.19720721244812
PF00011,PF00072,221,1,-1.0555846588543265,34.18483328819275
PF00011,PF00072,224,1,-0.9298938690568611,34.3188054561615
PF00011,PF00072,227,1,-0.9901489656354406,34.13283967971802
PF00011,PF00072,230,1,-1.2212145680276425,34.11837077140808
PF00011,PF00072,233,1,-1.2308057119560827,33.907251834869385
PF00011,PF00072,236,1,-1.1340280080355845,34.36864900588989
PF00011,PF00072,239,1,-0.947346183820014,34.65744066238403
PF00011,PF00076,13,1,-2.3403196855130055,48.380515813827515
PF00011,PF00076,16,1,-2.72477974725407,38.61872577667236
PF00011,PF00076,19,1,-2.7099463731008324,38.1411395072937
PF00011,PF00076,22,1,-2.6345959516034756,38.19988226890564
PF00011,PF00076,25,1,-2.6227924021276943,38.26957058906555
PF00011,PF00076,28,1,-2.754780604415379,38.11908936500549
PF00011,PF00076,31,1,-2.391725773547843,38.456260442733765
PF00011,PF00076,34,1,-2.5845284992413706,38.739076375961304
PF00011,PF00076,37,1,-2.4851610150999677,38.45740365982056
PF00011,PF00076,40,1,-2.624477860421547,39.109153509140015
PF00011,PF00076,43,1,-2.525328743965765,38.845008850097656
PF00011,PF00076,46,1,-2.2133344189002777,38.97166681289673
PF00011,PF00076,49,1,-2.2180355690248517,38.96474099159241
PF00011,PF00076,52,1,-2.44570450069961,39.433483600616455
PF00011,PF00076,55,1,-2.2474708457012165,39.54339838027954
PF00011,PF00076,58,1,-2.079366716147453,39.40986371040344
PF00011,PF00076,61,1,-2.329520013696562,38.57613945007324
PF00011,PF00076,64,1,-2.264854542582273,39.2613799571991
PF00011,PF00076,67,1,-2.078556702734833,39.56626033782959
PF00011,PF00076,70,1,-2.1307052199806154,39.27586817741394
PF00011,PF00076,73,1,-2.2462262408550764,39.473468542099
PF00011,PF00076,76,1,-2.179842830280631,39.847928047180176
PF00011,PF00076,79,1,-1.926110808400659,39.87697458267212
PF00011,PF00076,82,1,-1.9379689489276022,40.19794750213623
PF00011,PF00076,85,1,-1.9623580618531986,40.258392333984375
PF00011,PF00076,88,1,-1.9974341050265367,40.06237745285034
PF00011,PF00076,91,1,-1.8957847011001563,40.525492906570435
PF00011,PF00076,94,1,-1.863779752933652,40.275959730148315
PF00011,PF00076,97,1,-1.7997065556148995,40.831053256988525
PF00011,PF00076,100,1,-1.6588245143935265,40.867647886276245
PF00011,PF00076,103,1,-1.6371112789842162,41.242711544036865
PF00011,PF00076,106,1,-1.562002901002309,41.01044321060181
PF00011,PF00076,109,1,-1.5193499715245817,40.52847695350647
PF00011,PF00076,112,1,-1.5704109016837078,40.35708665847778
PF00011,PF00076,115,1,-1.2476901104062377,40.887558698654175
PF00011,PF00076,118,1,-1.5423933046709168,41.140727043151855
PF00011,PF00076,121,1,-1.5630635058284685,41.15187096595764
PF00011,PF00076,124,1,-1.06381745832044,40.96423935890198
PF00011,PF00076,127,1,-1.2012998778092823,41.23590159416199
PF00011,PF00076,130,1,-1.1929135676951117,41.73498058319092
PF00011,PF00076,133,1,-1.1884362072199277,41.72158980369568
PF00011,PF00076,136,1,-1.2649069750491135,41.818573236465454
PF00011,PF00076,139,1,-1.0494756127347984,41.48571991920471
PF00011,PF00076,142,1,-0.8908361127111851,42.14768385887146
PF00011,PF00076,145,1,-0.9282414773370723,42.16411995887756
PF00011,PF00076,148,1,-1.3126360823418686,42.231600761413574
PF00011,PF00076,151,1,-0.9767564163719388,42.47803235054016
PF00011,PF00076,154,1,-0.6501411392760879,42.97069692611694
PF00011,PF00076,157,1,-0.9299504175332732,42.84870433807373
PF00011,PF00076,160,1,-0.5134341395019638,43.48293161392212
PF00011,PF00076,163,1,-0.805405471182756,43.467609882354736
PF00011,PF00076,166,1,-0.4072834579560646,43.64433670043945
PF00011,PF00076,169,1,-0.724755388781372,43.57938623428345
PF00011,PF00076,14,1,-2.477661859087814,46.64644122123718
PF00011,PF00076,17,1,-2.6244535294323774,37.48715400695801
PF00011,PF00076,20,1,-2.9667867631962133,37.82279181480408
PF00011,PF00076,23,1,-2.6406659231289784,37.89253377914429
PF00011,PF00076,26,1,-2.5241982355052524,37.816765546798706
PF00011,PF00076,29,1,-2.5938003418077265,38.02467346191406
PF00011,PF00076,32,1,-2.6728268671341495,39.037893772125244
PF00011,PF00076,35,1,-2.5009110875335803,39.23742127418518
PF00011,PF00076,38,1,-2.523044305736547,38.34251689910889
PF00011,PF00076,41,1,-2.0045642370697676,38.69471192359924
PF00011,PF00076,44,1,-2.3412151990800614,39.0788254737854
PF00011,PF00076,47,1,-2.5052755388700785,39.373977184295654
PF00011,PF00076,50,1,-2.4606658390628904,39.6733603477478
PF00011,PF00076,53,1,-2.149614788297197,40.05594873428345
PF00011,PF00076,56,1,-2.444913915013203,38.89820885658264
PF00011,PF00076,59,1,-2.3225197717042443,39.172666788101196
PF00011,PF00076,62,1,-2.0031711657869367,39.5156147480011
PF00011,PF00076,65,1,-1.7954923360033979,39.254191875457764
PF00011,PF00076,68,1,-2.3534378028806313,39.255836963653564
PF00011,PF00076,71,1,-2.152444925224938,39.55024862289429
PF00011,PF00076,74,1,-2.1148090698861934,39.29654049873352
PF00011,PF00076,77,1,-2.1029920655568444,39.41517424583435
PF00011,PF00076,80,1,-1.9273187037803943,39.69489812850952
PF00011,PF00076,83,1,-1.8974738849818296,39.7830696105957
PF00011,PF00076,86,1,-1.639932604206575,39.96117401123047
PF00011,PF00076,89,1,-2.1466683829672624,40.072579860687256
PF00011,PF00076,92,1,-1.5945505725733178,40.3139169216156
PF00011,PF00076,95,1,-1.6509025939988606,40.14799952507019
PF00011,PF00076,98,1,-1.5572129780335224,40.67797064781189
PF00011,PF00076,101,1,-1.7669830358011591,40.7175133228302
PF00011,PF00076,104,1,-1.7881119992567944,40.67150282859802
PF00011,PF00076,107,1,-1.3662593379825039,40.84276723861694
PF00011,PF00076,110,1,-1.4477754586180318,41.32523536682129
PF00011,PF00076,113,1,-1.2844119989113465,41.582650899887085
PF00011,PF00076,116,1,-1.0945997917552728,41.7079803943634
PF00011,PF00076,119,1,-1.1384983195143092,41.76812410354614
PF00011,PF00076,122,1,-1.1186929043208897,42.24234676361084
PF00011,PF00076,125,1,-0.8551525425338993,41.64885711669922
PF00011,PF00076,128,1,-0.921744317580229,42.134458780288696
PF00011,PF00076,131,1,-0.7684627073696616,42.55054020881653
PF00011,PF00076,134,1,-0.8577187726121626,42.19316387176514
PF00011,PF00076,137,1,-1.1922630956871807,42.121575117111206
PF00011,PF00076,140,1,-0.6996192823653833,42.74134850502014
PF00011,PF00076,143,1,-0.7751452184647672,42.95435619354248
PF00011,PF00076,146,1,-1.5848264701541637,43.014588832855225
PF00011,PF00076,149,1,-0.8326352789821412,42.983784914016724
PF00011,PF00076,152,1,-0.6654432576684194,43.90414237976074
PF00011,PF00076,155,1,-0.596467882550377,44.6877977848053
PF00011,PF00076,158,1,-1.0866153137219394,43.692084074020386
PF00011,PF00076,161,1,-0.5909315332968212,44.57221293449402
PF00011,PF00076,164,1,-0.5897285830792248,43.81310296058655
PF00011,PF00076,167,1,-0.7194507812465246,44.392351388931274
PF00011,PF00076,170,1,-0.4074580557747352,44.78500747680664
PF00011,PF00096,13,1,-2.8338020484530864,24.429425477981567
PF00011,PF00096,16,1,-1.9943264152300602,17.807063102722168
PF00011,PF00096,19,1,-0.39241696614146254,18.11084818840027
PF00011,PF00096,22,1,-2.356933204177514,18.151514053344727
PF00011,PF00096,25,1,-2.2447329929116187,18.217031240463257
PF00011,PF00096,28,1,-1.6688671465710558,18.137749910354614
PF00011,PF00096,31,1,-2.4385180398939426,18.192939281463623
PF00011,PF00096,34,1,-2.3828611841915266,18.250097036361694
PF00011,PF00096,37,1,-2.503001089224659,18.463639736175537
PF00011,PF00096,40,1,-2.4193204588743757,18.602839708328247
PF00011,PF00096,43,1,-2.107482897184125,18.696893215179443
PF00011,PF00096,46,1,-1.856585128099074,18.50362730026245
PF00011,PF00096,49,1,-2.104512842569033,18.971197843551636
PF00011,PF00096,52,1,-2.1807377901720875,18.96282434463501
PF00011,PF00096,55,1,-0.44494015351522015,18.966797590255737
PF00011,PF00096,58,0,0.30564133903111107,19.212587356567383
PF00011,PF00096,61,1,-2.1323039473625456,19.05846643447876
PF00011,PF00096,14,1,-2.754619510952586,41.79742169380188
PF00011,PF00096,17,1,-1.2563608790290244,31.970211029052734
PF00011,PF00096,20,1,-2.654075792096571,31.65883231163025
PF00011,PF00096,23,1,-2.3528235092376666,31.76607632637024
PF00011,PF00096,26,1,-2.4390273990464717,32.01274085044861
PF00011,PF00096,29,1,-2.098836375576075,31.60480570793152
PF00011,PF00096,32,1,-2.4645084396360355,32.33062171936035
PF00011,PF00096,35,1,-2.309993499859146,32.39797067642212
PF00011,PF00096,38,1,-2.2907126178497137,32.65413188934326
PF00011,PF00096,41,1,-2.3747175671435636,32.35908341407776
PF00011,PF00096,44,1,-2.3095426270813775,31.98955988883972
PF00011,PF00096,47,1,-1.4942845826959872,32.96414613723755
PF00011,PF00096,50,1,-1.7507995233321136,33.21185064315796
PF00011,PF00096,53,1,-2.4023520546122814,32.96088719367981
PF00011,PF00096,56,0,0.07403809305924255,32.94306302070618
PF00011,PF00096,59,1,-1.6552213299793606,32.8745973110199
PF00011,PF00096,62,1,-1.567192855756791,33.91107892990112
PF00011,PF00153,13,1,-2.758318113589907,32.704614877700806
PF00011,PF00153,16,1,-2.2815946643860854,26.235480546951294
PF00011,PF00153,19,1,-2.773226679094225,26.39738965034485
PF00011,PF00153,22,1,-2.3623547971688077,26.443508863449097
PF00011,PF00153,25,1,-2.098479393931968,26.53290629386902
PF00011,PF00153,28,1,-2.76105513549582,26.556238174438477
PF00011,PF00153,31,1,-2.317561395957218,26.617368936538696
PF00011,PF00153,34,1,-1.9120303128395237,26.599682092666626
PF00011,PF00153,37,1,-2.5827266935011934,26.635145664215088
PF00011,PF00153,40,1,-2.007887653607279,26.672325372695923
PF00011,PF00153,43,1,-2.4324388281675264,26.733890056610107
PF00011,PF00153,46,1,-1.4650581375598735,26.759615421295166
PF00011,PF00153,49,1,-2.1506352676277625,26.87527084350586
PF00011,PF00153,52,1,-1.910774407463569,26.927088499069214
PF00011,PF00153,55,1,-2.215641094945444,26.970691442489624
PF00011,PF00153,58,1,-2.008319014999252,27.054513216018677
PF00011,PF00153,61,1,-2.0915858748717584,27.08099675178528
PF00011,PF00153,64,1,-1.7770208252444377,27.30664372444153
PF00011,PF00153,67,1,-2.092668955694379,27.161425828933716
PF00011,PF00153,70,1,-1.9198253781061525,27.34375309944153
PF00011,PF00153,73,1,-1.962006772949234,27.44096350669861
PF00011,PF00153,76,1,-1.872185275194783,27.470449924468994
PF00011,PF00153,79,1,-1.8172640692112294,27.454970359802246
PF00011,PF00153,82,1,-1.94722549833526,27.58994197845459
PF00011,PF00153,85,1,-1.783665735712999,27.56620478630066
PF00011,PF00153,88,1,-1.6755254230348149,27.610942840576172
PF00011,PF00153,91,1,-1.3852154970810249,27.692498207092285
PF00011,PF00153,94,1,-1.385874538659747,27.88620662689209
PF00011,PF00153,97,1,-1.4148714540811003,28.031288146972656
PF00011,PF00153,100,1,-1.3297463629484203,28.06636667251587
PF00011,PF00153,103,1,-1.198183624851802,28.10590696334839
PF00011,PF00153,106,1,-1.3404423607687668,28.166101455688477
PF00011,PF00153,109,1,-1.1938820698791355,28.167575120925903
PF00011,PF00153,112,1,-1.2447089668449272,28.138417720794678
PF00011,PF00153,115,1,-1.0802303620770815,28.183476209640503
PF00011,PF00153,118,1,-1.1742793568376062,28.305728435516357
PF00011,PF00153,121,1,-1.0886177873115745,28.47730541229248
PF00011,PF00153,124,1,-0.8970851018672122,28.375503540039062
PF00011,PF00153,127,1,-1.1783691355339705,28.489781618118286
PF00011,PF00153,130,1,-0.9869113335986675,28.581063985824585
PF00011,PF00153,133,1,-1.2063275702684202,28.658525943756104
PF00011,PF00153,136,1,-1.1198938067464173,28.683466911315918
PF00011,PF00153,139,1,-1.2881949837765587,28.65795350074768
PF00011,PF00153,142,1,-1.0745092292643172,28.808754205703735
PF00011,PF00153,145,1,-0.8082261558756114,29.13709020614624
PF00011,PF00153,148,1,-0.7251910289041675,29.12719488143921
PF00011,PF00153,151,1,-0.8420755610877699,29.102254390716553
PF00011,PF00153,154,1,-0.7904372707987605,29.112865447998047
PF00011,PF00153,157,1,-1.0931190566270361,29.037370204925537
PF00011,PF00153,160,1,-0.9702014125029889,29.139979124069214
PF00011,PF00153,163,1,-0.8412604593951852,29.505661249160767
PF00011,PF00153,166,1,-0.8261310880460448,29.470338344573975
PF00011,PF00153,169,1,-0.8642686400091014,29.399062395095825
PF00011,PF00153,172,1,-0.6796301258436293,29.808680057525635
PF00011,PF00153,175,1,-0.5812110708993534,29.854458570480347
PF00011,PF00153,178,1,-0.6219168767221334,29.76375961303711
PF00011,PF00153,181,1,-0.7348334968579096,30.125946760177612
PF00011,PF00153,184,1,-0.4596104992519868,30.361377239227295
PF00011,PF00153,187,1,-0.3659679583476901,30.386313915252686
PF00011,PF00153,190,1,-0.6948560026786256,30.182286024093628
PF00011,PF00153,193,1,-0.2880413691254004,30.79176616668701
PF00011,PF00153,196,1,-0.39849022182858174,30.219179153442383
PF00011,PF00153,199,1,-0.6199632577268146,30.292207717895508
PF00011,PF00153,202,1,-0.2606712748052216,30.236896276474
PF00011,PF00153,205,1,-0.3920530224200669,30.280710697174072
PF00011,PF00153,208,1,-0.23019757505998972,30.401755332946777
PF00011,PF00153,211,1,-0.40776114517245915,30.422199249267578
PF00011,PF00153,214,1,-0.33951723984905996,30.43649935722351
PF00011,PF00153,217,1,-0.14219033729065725,30.860365629196167
PF00011,PF00153,220,1,-0.11351471835357561,30.707122802734375
PF00011,PF00153,223,1,-0.010961918678013874,30.995441675186157
PF00011,PF00153,226,1,-0.13303916617768938,31.096890926361084
PF00011,PF00153,229,0,0.20665852643809454,31.386033058166504
PF00011,PF00153,232,1,-0.15674361076487442,31.20431661605835
PF00011,PF00153,235,1,-0.2787576361241873,31.45706057548523
PF00011,PF00153,238,0,0.07900268898984153,31.942711114883423
PF00011,PF00153,14,1,-2.723334989761155,53.32262396812439
PF00011,PF00153,17,1,-2.333663326056782,43.721439361572266
PF00011,PF00153,20,1,-2.5356427837554856,43.807865619659424
PF00011,PF00153,23,1,-2.7314321028105386,43.839730978012085
PF00011,PF00153,26,1,-2.1672312515455423,44.691104888916016
PF00011,PF00153,29,1,-1.9665391286765317,45.375847816467285
PF00011,PF00153,32,1,-2.027838847890286,45.20751237869263
PF00011,PF00153,35,1,-1.7914908820673432,45.63540315628052
PF00011,PF00153,38,1,-1.8899243278541085,45.455944299697876
PF00011,PF00153,41,1,-2.2927596711103755,45.947630167007446
PF00011,PF00153,44,1,-2.0839272418002537,45.98173713684082
PF00011,PF00153,47,1,-1.810229255071771,45.93488836288452
PF00011,PF00153,50,1,-1.636206199887715,46.35022258758545
PF00011,PF00153,53,1,-1.7366941963355234,45.97371959686279
PF00011,PF00153,56,1,-1.8105924303371719,46.28845191001892
PF00011,PF00153,59,1,-1.9354634497774656,46.4518609046936
PF00011,PF00153,62,1,-1.877901195160217,46.280821323394775
PF00011,PF00153,65,1,-1.5247285627027116,46.48167872428894
PF00011,PF00153,68,1,-1.8155569113550498,46.65954113006592
PF00011,PF00153,71,1,-1.4812474528990394,46.508015155792236
PF00011,PF00153,74,1,-1.6647855386030874,46.91606259346008
PF00011,PF00153,77,1,-1.736391520785303,46.954551696777344
PF00011,PF00153,80,1,-1.5570833539109434,46.72695255279541
PF00011,PF00153,83,1,-1.6177846606575699,46.9095675945282
PF00011,PF00153,86,1,-1.400255940147756,47.20381569862366
PF00011,PF00153,89,1,-1.4395503961346179,47.25446152687073
PF00011,PF00153,92,1,-1.5069564196655192,47.42727828025818
PF00011,PF00153,95,1,-1.2506943891512048,47.36938142776489
PF00011,PF00153,98,1,-1.17260610840873,47.55478620529175
PF00011,PF00153,101,1,-1.348425040679426,47.93494462966919
PF00011,PF00153,104,1,-1.0865085738857279,48.01606464385986
PF00011,PF00153,107,1,-1.3784548328975654,48.10027027130127
PF00011,PF00153,110,1,-0.9549754795359475,48.16728448867798
PF00011,PF00153,113,1,-1.17034527587684,47.77221179008484
PF00011,PF00153,116,1,-1.0097993901140905,47.9726824760437
PF00011,PF00153,119,1,-1.879639096859862,48.065704345703125
PF00011,PF00153,122,1,-0.8447132419923413,48.21484017372131
PF00011,PF00153,125,1,-1.03951278234976,47.898730993270874
PF00011,PF00153,128,1,-1.1165864170606,47.931455850601196
PF00011,PF00153,131,1,-1.2022917433209312,48.253578901290894
PF00011,PF00153,134,1,-1.2136675401813317,48.39942502975464
PF00011,PF00153,137,1,-0.8045716908558791,48.63054299354553
PF00011,PF00153,140,1,-1.1232635713374641,48.44439077377319
PF00011,PF00153,143,1,-1.0787336199057878,49.157960653305054
PF00011,PF00153,146,1,-1.4076069639956952,48.94355297088623
PF00011,PF00153,149,1,-1.065566497704541,48.98514175415039
PF00011,PF00153,152,1,-0.6502610993030636,49.701592683792114
PF00011,PF00153,155,1,-0.6823240220665721,49.96661972999573
PF00011,PF00153,158,1,-0.9125227421160736,50.18817639350891
PF00011,PF00153,161,1,-0.6723192842007388,49.98041892051697
PF00011,PF00153,164,1,-0.8374756295992056,49.61115121841431
PF00011,PF00153,167,1,-0.5113520091974453,49.871044397354126
PF00011,PF00153,170,1,-0.513130825075853,50.19705104827881
PF00011,PF00153,173,1,-0.4234523987893642,50.47895646095276
PF00011,PF00153,176,1,-0.4573165248103121,50.4280264377594
PF00011,PF00153,179,1,-0.6491956593982429,50.546608209609985
PF00011,PF00153,182,1,-0.2438914003747877,51.25867795944214
PF00011,PF00153,185,1,-0.44216296702511193,51.242258071899414
PF00011,PF00153,188,1,-0.5133325512453946,51.48016881942749
PF00011,PF00153,191,1,-0.47964619400319675,51.248886585235596
PF00011,PF00153,194,1,-0.5163547484446426,52.33917808532715
PF00011,PF00153,197,1,-0.39754870744779525,52.34381413459778
PF00011,PF00153,200,1,-0.19342766716598028,52.920923948287964
PF00011,PF00153,203,1,-0.4589188695832157,53.262359857559204
PF00011,PF00153,206,1,-0.01698002575030065,53.73273491859436
PF00011,PF00153,209,1,-0.14992269940443032,53.72667145729065
PF00011,PF00153,212,1,-0.35508555715169937,53.805325746536255
PF00011,PF00153,215,0,0.07668327717187998,54.64406657218933
PF00011,PF00153,218,1,-0.13868353307429498,54.399813652038574
PF00011,PF00153,221,0,0.043876086998534354,55.05689525604248
PF00011,PF00153,224,0,0.2217137455357153,54.75844192504883
PF00011,PF00153,227,0,0.3356253698065742,55.36843824386597
PF00011,PF00153,230,0,0.5459596928471965,56.8611421585083
PF00011,PF00153,233,0,0.3003061335031824,58.122838258743286
PF00011,PF00153,236,0,0.21111212847047428,58.5396089553833
PF00011,PF00153,239,0,0.3217600004050816,58.18461060523987
PF00011,PF00271,13,1,-3.0314975167641296,58.42445945739746
PF00011,PF00271,16,1,-3.271974466924037,48.20237326622009
PF00011,PF00271,19,1,-2.763568131432794,48.0666298866272
PF00011,PF00271,22,1,-2.886238143250755,48.39922285079956
PF00011,PF00271,25,1,-2.754644747980957,48.05862069129944
PF00011,PF00271,28,1,-2.687654456235624,48.407299280166626
PF00011,PF00271,31,1,-2.6090416789185253,48.535853147506714
PF00011,PF00271,34,1,-2.963345326380965,48.66849493980408
PF00011,PF00271,37,1,-2.5672960435986463,48.852253913879395
PF00011,PF00271,40,1,-2.8611378798701805,48.8452467918396
PF00011,PF00271,43,1,-3.2881731768176756,49.1254358291626
PF00011,PF00271,46,1,-2.545146568327922,48.86574935913086
PF00011,PF00271,49,1,-3.009423505564576,47.84648108482361
PF00011,PF00271,52,1,-2.6104847244326344,47.98451328277588
PF00011,PF00271,55,1,-2.5440998007009124,47.947977781295776
PF00011,PF00271,58,1,-2.7182983864632027,48.37617492675781
PF00011,PF00271,61,1,-2.5866482934109087,48.37091088294983
PF00011,PF00271,64,1,-2.4116350913046976,48.59044933319092
PF00011,PF00271,67,1,-2.4979704140873533,48.58374762535095
PF00011,PF00271,70,1,-2.4087224553882716,48.476309061050415
PF00011,PF00271,73,1,-2.418644514974435,48.90036129951477
PF00011,PF00271,76,1,-2.524159764654144,48.78260660171509
PF00011,PF00271,79,1,-2.615996438263389,49.05470609664917
PF00011,PF00271,82,1,-2.3347833555550292,48.88664412498474
PF00011,PF00271,85,1,-2.425549512154489,48.997729778289795
PF00011,PF00271,88,1,-2.4627925158506834,49.31118392944336
PF00011,PF00271,91,1,-2.3611800944291654,49.43861651420593
PF00011,PF00271,94,1,-2.257255034339346,49.79497170448303
PF00011,PF00271,97,1,-2.230488420859424,49.702948331832886
PF00011,PF00271,100,1,-2.138368997293066,51.16665005683899
PF00011,PF00271,103,1,-2.199845621745702,52.17371606826782
PF00011,PF00271,106,1,-2.163459035973056,52.68098425865173
PF00011,PF00271,109,1,-1.8154060468603854,52.82314133644104
PF00011,PF00271,112,1,-1.885166742762944,51.65619683265686
PF00011,PF00271,115,1,-2.0710753244262756,51.49901223182678
PF00011,PF00271,118,1,-2.1380483563184964,52.49717617034912
PF00011,PF00271,121,1,-2.1752288095291568,52.17843317985535
PF00011,PF00271,124,1,-1.8070468678288927,52.311946868896484
